img,title,console,genre,publisher,developer,critic_score,total_sales,na_sales,jp_sales,pal_sales,other_sales,release_date,last_update,release_year
/games/boxart/full_5317527AmericaFrontccc.jpg,Ski-Doo Snowmobile Challenge,PS3,Racing,Valcon Games,ColdWood Interactive,,0.1,0.1,,0.0,0.01,2009-03-06,,2009
/games/boxart/8928998ccc.jpg,F1 Career Challenge,PS2,Racing,Ea Sports,Visual Science,,0.1,0.05,,0.04,0.01,2003-06-24,,2003
/games/boxart/8058570ccc.jpg,Motocross Mania 3,PS2,Racing,2K Games,Deibus Studios,,0.1,0.05,,0.04,0.01,2005-01-01,,2005
/games/boxart/full_1126849PALFrontccc.jpg,World Snooker Championship 2007,PS3,Sports,Sega,Blade Interactive,,0.1,,,0.1,0.0,2007-03-23,,2007
/games/boxart/44240ccc.jpg,International Superstar Soccer 64 (Weekly Jp Sales),N64,Sports,Konami,Konami Computer Entertainment Osaka,,0.1,,0.05,,0.05,1997-07-31,,1997
/games/boxart/full_harry-potter-and-the-deathly-hallows-part-1_923AmericaFront.jpg,Harry Potter And The Deathly Hallows - Part 1,PC,Action,Electronic Arts,EA Bright Light,,0.1,0.08,,0.02,0.01,2010-11-16,,2010
/games/boxart/full_93480AmericaFrontccc.jpg,Shellshock,PS,Action,U.S. Gold,Core Design Ltd.,,0.1,0.06,,0.04,0.01,1998-01-01,,1998
/games/boxart/8126541ccc.jpg,Bee Movie Game,PS2,Action,Activision,Beenox,,0.1,0.05,,0.04,0.01,2007-10-30,,2007
/games/boxart/6417937ccc.jpg,Dragonseeds,PS,Action,Jaleco,Unknown,,0.1,0.03,0.04,0.02,0.01,1998-09-30,,1998
/games/boxart/full_8225192AmericaFrontccc.jpg,Backyard Baseball '10,WII,Sports,Atari,Atari,,0.1,0.09,,,0.01,2009-03-31,,2009
/games/boxart/full_7617814AmericaFrontccc.jpg,Water Sports,WII,Sports,Gamemill,FrontLine Studios,,0.1,0.05,,0.04,0.01,2009-10-27,,2009
/games/boxart/full_2571233PALFrontccc.jpg,Football Director Ds,DS,Sports,Pinnacle,Sports Director Limited,,0.1,,,0.1,0.0,2008-11-28,,2008
/games/boxart/full_rapala-pro-bass-fishing-2010_8AmericaFront.jpg,Rapala Pro Bass Fishing 2010,DS,Sports,Activision,Activision,,0.1,0.09,,,0.01,2010-09-28,,2010
/games/boxart/7414190ccc.jpg,Kelly Slater'S Pro Surfer,XB,Sports,Activision,Treyarch,,0.1,0.08,,0.02,0.0,2002-09-16,,2002
/games/boxart/6991365ccc.jpg,Nfl Tour,X360,Sports,Ea Sports Big,EA Tiburon,,0.1,0.09,,0.0,0.01,2008-01-08,,2008
/games/boxart/2260824ccc.jpg,Virtual Pool 64,N64,Sports,Crave Entertainment,Celeris,,0.1,0.08,,0.02,0.0,1998-12-17,,1998
/games/boxart/full_8820161AmericaFrontccc.jpg,Deca Sports Ds,DS,Sports,Hudson Soft,Hudson Soft,,0.1,0.07,,0.02,0.01,2010-03-02,,2010
/games/boxart/full_518771JapanFrontccc.jpg,Project Fifa World Cup,PS2,Sports,Ea Sports,Electronic Arts,,0.1,,0.1,,,2002-05-30,,2002
/games/boxart/full_9055283AmericaFrontccc.jpg,Milo'S Astro Lanes,N64,Sports,Crave Entertainment,Player 1,,0.1,0.08,,0.02,0.0,1998-11-24,,1998
/games/boxart/full_little-league-world-series-baseball-2010_10AmericaFront.jpg,Little League World Series Baseball 2010,X360,Sports,Activision,Now Production,,0.1,0.09,,,0.01,2010-07-20,,2010
/games/boxart/781888ccc.jpg,Nhl 2004,GC,Sports,Ea Sports,EA Black Box,,0.1,0.08,,0.02,0.0,2003-09-22,,2003
/games/boxart/9195176ccc.jpg,Hot Wheels Ultimate Racing,PSP,Action,Activision,Unknown,,0.1,0.09,,,0.01,2007-07-02,,2007
/games/boxart/full_852274JapanFrontccc.jpg,Project Hacker: Kakusei,DS,Action,Nintendo,RED Entertainment,,0.1,,0.1,,,2006-07-13,,2006
/games/boxart/9211482ccc.jpg,Ninja Reflex,DS,Action,Electronic Arts,Sanzaru Games,,0.1,0.09,,,0.01,2008-03-04,,2008
/games/boxart/default.jpg,Skylanders: Spyro'S Adventure,PC,Action,Activision,Toys for Bob,,0.1,0.05,,0.03,0.01,2011-10-16,,2011
/games/boxart/full_6468403AmericaFrontccc.jpg,Code Lyoko: Quest For Infinity,WII,Action,Game Factory,Neko Entertainment,,0.1,0.07,,0.02,0.01,2007-11-16,,2007
/games/boxart/148311ccc.jpg,Minority Report: Everybody Runs,XB,Action,Activision,Treyarch,,0.1,0.07,,0.02,0.0,2002-11-18,,2002
/games/boxart/full_kung-fu-panda-2_514AmericaFront.jpg,Kung Fu Panda 2,PS3,Action,Thq,THQ,,0.1,0.04,,0.04,0.01,2011-05-24,,2011
/games/boxart/full_6930156AmericaFrontccc.jpg,Nancy Drew: The Model Mysteries,DS,Puzzle,Thq,THQ,,0.1,0.09,,0.0,0.01,2010-02-10,,2010
/games/boxart/full_mays-mystery-forbidden-memories_56AmericaFront.jpg,May'S Mystery: Forbidden Memories,DS,Puzzle,Unknown,Mastertronic,,0.1,0.05,,0.04,0.01,2011-09-28,,2011
/games/boxart/full_2380606JapanFrontccc.jpg,Derby Jockey 2,SNES,Sports,Asmik Corp,Muse Soft,,0.1,,0.1,,0.0,1995-09-29,,1995
/games/boxart/2022110ccc.jpg,Winning Eleven: Pro Evolution Soccer 2007,X360,Sports,Konami,Konami Computer Entertainment Tokyo,,0.1,0.09,,0.0,0.01,2007-02-06,,2007
/games/boxart/9633828ccc.jpg,King Of Clubs: Mini Golf,WII,Sports,Crave Entertainment,Oxygen Interactive,,0.1,0.09,,0.0,0.01,2008-08-04,,2008
/games/boxart/2901050ccc.jpg,G1 Jockey 3,PS2,Sports,Koei,Koei/Inis,,0.1,0.02,0.07,0.01,0.0,2003-05-28,,2003
/games/boxart/full_8828722JapanFrontccc.jpg,Pro Yakyuu Famista Ds,DS,Sports,Namco Bandai,Bandai Namco Games,,0.1,,0.1,,,2007-11-15,,2007
/games/boxart/full_nicktoons-mlb_387AmericaFront.jpg,Nicktoons Mlb,DS,Sports,2K Sports,2K Sports,,0.1,0.09,,,0.01,2011-09-13,,2011
/games/boxart/full_9837538AmericaFrontccc.jpg,Big League Sports,WII,Sports,Activision,Koolhaus Games,,0.1,0.09,,0.01,0.01,2008-11-11,,2008
/games/boxart/full_6075705AmericaFrontccc.jpg,Exit Ds,DS,Puzzle,Taito,Taito Corporation,,0.1,0.09,0.01,0.0,0.01,2008-11-05,,2008
/games/boxart/full_2387510JapanFrontccc.jpg,Tokimeki Memorial: Taisen Pazurudama,PS,Puzzle,Konami,Konami,,0.1,,0.09,,0.01,1996-09-27,,1996
/games/boxart/5824075ccc.jpg,Pictoimage,DS,Puzzle,Sega,Sega,,0.1,0.09,,0.0,0.01,2008-09-02,,2008
/games/boxart/full_8006413PALFrontccc.jpg,Dancing On Ice,WII,Sports,Ghostlight,Infusion Games Ltd,,0.1,,,0.09,0.01,2010-03-12,,2010
/games/boxart/9250928ccc.jpg,Cabela'S Outdoor Adventures,XB,Sports,Activision,FUN Labs,,0.1,0.08,,0.02,0.0,2005-09-14,,2005
/games/boxart/8635308ccc.jpg,Dark Summit,XB,Sports,Thq,Radical Entertainment,,0.1,0.08,,0.02,0.0,2001-11-12,,2001
/games/boxart/full_4831619AmericaFrontccc.jpg,Gallop Racer 2006,PS2,Sports,Tecmo,Tecmo,,0.1,0.02,0.06,0.02,0.01,2006-05-02,,2006
/games/boxart/full_3237030AmericaFrontccc.jpg,Imagine: Soccer Captain,DS,Sports,Ubisoft,Ubisoft,,0.1,0.1,,,0.01,2009-08-11,,2009
/games/boxart/full_pdc-world-championship-darts-pro-tour_849PALFront.jpg,Pdc World Championship Darts: Pro Tour,PS3,Sports,O-Games,O-Games,,0.1,,,0.08,0.02,2010-11-26,,2010
/games/boxart/full_family-fun-football_10AmericaFront.jpg,Family Fun Football,WII,Sports,Tecmo,"Seamless Entertainment, Inc.",,0.1,0.1,,,0.01,2009-09-29,,2009
/games/boxart/full_7731627JapanFrontccc.jpg,Pro Yakyuu Famista Ds 2009,DS,Sports,Namco Bandai,Bandai Namco Games,,0.1,,0.1,,,2009-04-02,,2009
/games/boxart/full_9966693JapanFrontccc.jpg,Atsumare! Power Pro Kun No Ds Koushien,DS,Sports,Konami,PawaPuro Production,,0.1,,0.1,,,2006-08-03,,2006
/games/boxart/full_4354520AmericaFrontccc.jpg,Gravity Games Bike: Street Vert Dirt,PS2,Sports,Midway Games,Midway Games,,0.1,0.05,,0.04,0.01,2002-06-27,,2002
/games/boxart/full_145690JapanFrontccc.jpg,Pro Yakyuu Spirits 2010,PS2,Sports,Konami,PawaPuro Production,,0.1,,0.1,,,2010-04-01,,2010
/games/boxart/8135285ccc.jpg,Top Spin,PS2,Sports,2K Sports,Pam Development,,0.1,0.05,,0.04,0.01,2005-09-26,,2005
/games/boxart/full_3288612JapanFrontccc.jpg,Derby Stallion P,PSP,Sports,Enterbrain,ParityBit,,0.1,,0.1,,,2006-07-27,,2006
/games/boxart/full_284481JapanFrontccc.jpg,Jikkyou Powerful Pro Yakyuu 10,GC,Sports,Konami,Diamond Head,,0.1,,0.1,,0.0,2003-07-17,,2003
/games/boxart/full_6967002JapanFrontccc.jpg,Famicom Mini: Mappy,GBA,Platform,Nintendo,Namco,,0.1,,0.09,,0.0,2004-02-14,,2004
/games/boxart/1516415ccc.jpg,Piglet'S Big Game,PS2,Platform,Gotham Games,Doki Denki,,0.1,0.05,,0.04,0.01,2003-03-19,,2003
/games/boxart/6556092ccc.jpg,Flying Dragon,N64,Fighting,Natsume,Culture Brain,,0.1,0.08,,0.02,0.0,1998-07-31,,1998
/games/boxart/full_6511716AmericaFrontccc.jpg,Gekido,PS,Fighting,Interplay,NA.P.S. Team SNC,,0.1,0.06,,0.04,0.01,2000-05-18,,2000
/games/boxart/full_9693517AmericaFrontccc.jpg,Bleach: Dark Souls (Jp Sales),DS,Fighting,Sega,"Treasure Co., Ltd.",,0.1,,0.1,,,2008-10-07,,2008
/games/boxart/8596158ccc.jpg,Svc Chaos: Snk Vs. Capcom,XB,Fighting,Snk,SNK Corporation,,0.1,0.08,,0.02,0.0,2004-09-28,,2004
/games/boxart/full_9883755JapanFrontccc.jpg,Initial D: Street Stage,PSP,Racing,Sega,Sega Rosso,,0.1,,0.1,,,2006-02-23,,2006
/games/boxart/full_happy-feet-two-the-videogame_559AmericaFront.jpg,Happy Feet Two,X360,Adventure,Warner Bros. Interactive,KMM Games,,0.1,0.08,,0.01,0.01,2011-11-08,,2011
/games/boxart/full_icarly-2-ijoin-the-click_0AmericaFront.jpg,Icarly 2: Ijoin The Click!,WII,Adventure,Activision,Blitz Games,,0.1,0.08,,0.01,0.01,2010-11-16,,2010
/games/boxart/full_man-vs-wild_973AmericaFront.jpg,Man Vs. Wild,X360,Adventure,Crave Entertainment,Scientifically Proven,,0.1,0.09,,,0.01,2011-04-26,,2011
/games/boxart/full_9204282JapanFrontccc.jpg,Kiniro No Corda 3,PSP,Adventure,Koei,Koei,,0.1,,0.1,,,2010-02-25,,2010
/games/boxart/full_7601558AmericaFrontccc.jpg,Touch Detective,DS,Adventure,Atlus,"BeeWorks Co., Ltd.",,0.1,0.06,,0.03,0.01,2006-10-24,,2006
/games/boxart/full_3863658AmericaFrontccc.jpg,The Secret Saturdays: Beasts Of The 5Th Sun,WII,Action,D3 Publisher,High Voltage Software,,0.1,0.09,,0.0,0.01,2009-10-20,,2009
/games/boxart/full_5061130AmericaFrontccc.jpg,Star Wars: Lethal Alliance,DS,Action,Ubisoft,Ubisoft Casablanca,,0.1,0.08,,0.01,0.01,2006-12-14,,2006
/games/boxart/full_1069725AmericaFrontccc.jpg,Bujingai: The Forsaken City,PS2,Fighting,Bam! Entertainment,RED Entertainment,,0.1,0.05,,0.04,0.01,2004-07-25,,2004
/games/boxart/full_6816317JapanFrontccc.jpg,Gouketuji Ichizoku 2: Chottodake Saikyou Densetsu,PS,Fighting,Atlus,AI,,0.1,,0.1,,0.01,1995-10-20,,1995
/games/boxart/full_8150295JapanFrontccc.jpg,Zero4 Champ Rr-Z,SNES,Racing,Media Rings,Media Rings,,0.1,,0.1,,0.0,1995-11-25,,1995
/games/boxart/full_3088634AmericaFrontccc.jpg,Disney Sing It! High School Musical 3: Senior Year,X360,Misc,Disney Interactive Studios,Zoe Mode,,0.1,0.09,,,0.01,2009-02-17,,2009
/games/boxart/full_start-the-party-save-the-world_983PALFront.jpg,Start The Party! Save The World,PS3,Misc,Sony Computer Entertainment,Supermassive Games Ltd.,,0.1,,,0.08,0.02,2011-11-25,,2011
/games/boxart/full_natgeo-challenge-wild-life_2PALFront.jpg,Natgeo Challenge! Wild Life,PS3,Misc,D3 Publisher,Gusto Games,,0.1,0.05,,0.03,0.01,2010-11-09,,2010
/games/boxart/full_1941889JapanFrontccc.jpg,Nihon Keizai Shinbunsha Kanshuu: Shiranai Mamade Wa Son O Suru Mono Ya Okane No Shikumi Ds,DS,Misc,Nintendo,Nintendo,,0.1,,0.1,,,2009-08-27,,2009
/games/boxart/full_5694372PALFrontccc.jpg,Fifi And The Flowertots,DS,Misc,Avanquest,Avanquest Software,,0.1,,,0.09,0.01,2009-07-17,,2009
/games/boxart/full_who-wants-to-be-a-millionaire_524AmericaFront.jpg,Who Wants To Be A Millionaire?,X360,Misc,Ubisoft,Ubisoft,,0.1,0.09,,,0.01,2011-11-01,,2011
/games/boxart/9240337ccc.jpg,Olympic Summer Games: Atlanta 1996,PS,Sports,Eidos Interactive,Silicon Dreams,,0.1,0.06,,0.04,0.01,1996-07-23,,1996
/games/boxart/full_8233220JapanFrontccc.jpg,Doko Demo Issho,PSP,Misc,Sony Computer Entertainment,Sony Computer Entertainment,,0.1,,0.1,,,2004-12-16,,2004
/games/boxart/full_4072419AmericaFrontccc.png,Karaoke Revolution,PS3,Misc,Konami,Blitz Games,,0.1,0.07,,0.03,0.01,2009-11-24,,2009
/games/boxart/full_3367150JapanFrontccc.jpg,Idol Janshi Suchie-Pai Remix,SAT,Misc,Jaleco,Jaleco,,0.1,,0.1,,,1995-09-29,,1995
/games/boxart/full_squinkies-2-adventure-mall-surprize_666AmericaFront.jpg,Squinkies 2: Adventure Mall Surprize!,DS,Platform,Activision,Activision,,0.1,0.09,,,0.01,2011-10-25,,2011
/games/boxart/full_2643391AmericaFrontccc.jpg,Street Fighter Collection,PS,Fighting,Capcom,Capcom,,0.1,,0.09,,0.01,1997-11-30,,1997
/games/boxart/full_ultimate-marvel-vs-capcom-3_637AmericaFront.jpg,Ultimate Marvel Vs. Capcom 3,PS3,Fighting,Capcom,Capcom,,0.1,,0.04,0.04,0.01,2011-11-15,,2011
/games/boxart/full_4394865JapanFrontccc.jpg,Tatsunoko Vs. Capcom: Cross Generation Of Heroes,WII,Fighting,Capcom,Eighting,,0.1,,0.1,,,2008-12-11,,2008
/games/boxart/full_1498971AmericaFrontccc.jpg,Draglade,DS,Fighting,Atlus,Dimps Corporation,,0.1,0.09,,0.0,0.01,2007-12-04,,2007
/games/boxart/534792ccc.jpg,E·O·E: Eve Of Extinction,PS2,Fighting,Eidos Interactive,Yuke's Future Media Creators,,0.1,0.04,0.02,0.03,0.01,2002-02-26,,2002
/games/boxart/full_7310791JapanFrontccc.jpg,Virtual Pro Wrestling,PS,Fighting,Asmik Ace Entertainment,Aki Corporation,,0.1,,0.09,,0.01,1996-09-13,,1996
/games/boxart/full_7746533AmericaFrontccc.jpg,Guilty Gear Isuka,PS2,Fighting,Sammy Corporation,Arc System Works,,0.1,0.05,,0.04,0.01,2004-11-02,,2004
/games/boxart/full_5585426AmericaFrontccc.jpg,Ultimate Muscle - The Kinnikuman Legacy: The Path Of The Superhero,GBA,Fighting,Bandai,Banpresto,,0.1,0.05,0.03,0.02,0.0,2003-06-05,,2003
/games/boxart/default.jpg,Real Bout Garou Densetsu,SAT,Fighting,Snk,SNK Corporation,,0.1,,0.1,,0.0,1996-09-20,,1996
/games/boxart/full_4568210AmericaFrontccc.jpg,Ultra Street Fighter Iv,PS4,Fighting,Sony Computer Entertainment,Capcom,,0.1,,,0.08,0.01,2015-05-26,,2015
/games/boxart/full_3231178JapanFrontccc.jpg,Momotarou Dentetsu 16,WII,Misc,Hudson Soft,Hudson Soft,,0.1,,0.1,,,2007-07-19,,2007
/games/boxart/5073712ccc.jpg,Ufc: Tapout 2,XB,Fighting,Tdk Mediactive,DreamFactory,,0.1,0.08,,0.02,0.0,2003-03-20,,2003
/games/boxart/full_5986361JapanFrontccc.jpg,Naruto Shippuuden: Gekitou Ninja Taisen! Ex,WII,Fighting,Takara Tomy,8ing/Raizing,,0.1,,0.1,,,2007-02-22,,2007
/games/boxart/full_2301179AmericaFrontccc.jpg,X-Men: Children Of The Atom,PS,Fighting,Capcom,Probe Entertainment Limited,,0.1,0.06,,0.04,0.01,1998-03-03,,1998
/games/boxart/3502045ccc.jpg,Capcom Vs. Snk 2 Eo,XB,Fighting,Capcom,Capcom,,0.1,0.08,,0.02,0.0,2003-02-11,,2003
/games/boxart/full_8487144JapanFrontccc.jpg,Kamen Rider: Climax Heroes W,WII,Fighting,Namco Bandai,Eighting,,0.1,,0.1,,,2009-12-03,,2009
/games/boxart/full_mystery-stories-curse-of-the-ancient-spirits_83AmericaFront.jpg,Mystery Stories: Curse Of The Ancient Spirits,DS,Adventure,Unknown,Avanquest Software,,0.1,0.05,,0.04,0.01,2011-06-28,,2011
/games/boxart/full_2177197AmericaFrontccc.jpg,Cate West: The Vanishing Files,DS,Adventure,Destineer,Magellan Interactive,,0.1,0.08,,0.01,0.01,2008-12-15,,2008
/games/boxart/full_national-geographic-challenge_784AmericaFront.jpg,National Geographic Challenge!,WII,Misc,Ignition Entertainment,Gusto Games,,0.1,0.07,,0.02,0.01,2011-11-23,,2011
/games/boxart/full_3384458AmericaFrontccc.jpg,Alvin And The Chipmunks: The Squeakquel,WII,Misc,Majesco,ImaginEngine,,0.1,0.09,,0.0,0.01,2009-12-01,,2009
/games/boxart/1534985ccc.jpg,Brain Quest: Grades 5 & 6,DS,Misc,Electronic Arts,Planet Moon Studios,,0.1,0.1,,,0.01,2008-09-22,,2008
/games/boxart/full_who-wants-to-be-a-millionaire-3rd-edition_7AmericaFront.jpg,Who Wants To Be A Millionaire: 3Rd Edition,WII,Misc,Ubisoft,Ubisoft,,0.1,0.1,,,0.01,2010-10-05,,2010
/games/boxart/full_truth-or-lies_10AmericaFront.jpg,Truth Or Lies,WII,Misc,Thq,Big Ant Studios,,0.1,0.04,,0.05,0.01,2010-09-14,,2010
/games/boxart/full_4272943JapanFrontccc.jpg,Gokuhou!! Mecha Mote Iinchou: Mm Town De Miracle Change!,DS,Simulation,Konami,Konami,,0.1,,0.1,,,2009-12-10,,2009
/games/boxart/full_713058AmericaFrontccc.jpg,Imagine: Reporter,DS,Simulation,Ubisoft,Visual Impact,,0.1,0.08,,0.01,0.01,2010-02-02,,2010
/games/boxart/full_7327132JapanFrontccc.jpg,Machi-Ing Maker 3 X Tousouchuu,PSP,Simulation,D3 Publisher,"Indi Software Co., Ltd.",,0.1,,0.1,,,2010-01-28,,2010
/games/boxart/full_1199757AmericaFrontccc.jpg,Tom Clancy'S Splinter Cell,GBA,Shooter,Ubisoft,Ubisoft,,0.1,0.07,,0.03,0.0,2003-04-27,,2003
/games/boxart/full_despicable-me-the-game_0AmericaFront.jpg,Despicable Me: The Game,PS2,Platform,D3 Publisher,Monkey Bar Games,,0.1,0.05,,0.04,0.01,2010-07-06,,2010
/games/boxart/full_4703160AmericaFrontccc.jpg,Wireway,DS,Platform,Konami,Konami,,0.1,0.1,,,0.01,2009-11-03,,2009
/games/boxart/full_6982550AmericaFrontccc.jpg,Attack Of The Movies 3D,WII,Shooter,Majesco,Panic Button Games Inc.,,0.1,0.09,,,0.01,2010-05-18,,2010
/games/boxart/4697815ccc.jpg,Alien Hominid,PS2,Shooter,O~3 Entertainment,The Behemoth,,0.1,0.05,,0.04,0.01,2004-11-21,,2004
/games/boxart/2953896ccc.jpg,Silent Scope Complete,XB,Shooter,Konami,Konami,,0.1,0.07,,0.02,0.0,2004-02-10,,2004
/games/boxart/5599385ccc.jpg,Tom Clancy'S Classic Trilogy,XB,Shooter,Ubisoft,Unknown,,0.1,0.07,,0.02,0.0,2004-11-16,,2004
/games/boxart/full_3850117AmericaFrontccc.jpg,System Flaw,DS,Shooter,Storm City Games,Visual Impact,,0.1,0.09,,,0.01,2009-10-27,,2009
/games/boxart/full_neverdead_153AmericaFront.jpg,Neverdead,X360,Shooter,Konami,Rebellion Developments,,0.1,0.06,0.0,0.03,0.01,2012-01-31,,2012
/games/boxart/5493336ccc.jpg,Blast Chamber,PS,Shooter,Activision,Attention To Detail,,0.1,0.05,,0.04,0.01,1996-09-30,,1996
/games/boxart/4267396ccc.jpg,Metal Slug 3,XB,Shooter,Snk,SNK Corporation,,0.1,0.08,,0.02,0.0,2004-05-26,,2004
/games/boxart/8421577ccc.jpg,Reign Of Fire,XB,Shooter,Bam! Entertainment,Kuju Entertainment,,0.1,0.07,,0.02,0.0,2002-10-22,,2002
/games/boxart/5282812ccc.jpg,Darius Gaiden,SAT,Shooter,Acclaim Entertainment,Aisystem Tokyo,,0.1,,0.1,,,1996-01-01,,1996
/games/boxart/full_7595949JapanFrontccc.jpg,Choujikuu Yousai Macross: Ai Oboete Imasu Ka,SAT,Shooter,Bandai,Emotion,,0.1,,0.1,,,1997-06-06,,1997
/games/boxart/full_565792AmericaFrontccc.jpg,The History Channel: Civil War - Secret Missions,PS3,Shooter,Activision,Cauldron Ltd.,,0.1,0.09,,,0.01,2008-11-04,,2008
/games/boxart/9016985ccc.gif,Medal Of Honor: Vanguard,WII,Shooter,Electronic Arts,EA Los Angeles,,0.1,0.06,,0.03,0.01,2007-03-26,,2007
/games/boxart/full_8305281AmericaFrontccc.jpg,Dreamer Series: Top Model,DS,Simulation,Dreamcatcher Interactive,DreamCatcher Interactive,,0.1,0.1,,,0.01,2009-09-28,,2009
/games/boxart/full_1020143JapanFrontccc.jpg,Kirarin * Revolution: Tsukutte Misechao! Kime * Kira Stage,DS,Simulation,Konami,Konami,,0.1,,0.1,,,2007-12-13,,2007
/games/boxart/full_americas-next-top-model_3AmericaFront.jpg,America'S Next Top Model,DS,Simulation,Conspiracy Entertainment,Independent Arts Software,,0.1,0.1,,0.0,0.01,2010-06-01,,2010
/games/boxart/1823795ccc.jpg,Pajama Sam: Don'T Fear The Dark,WII,Adventure,Majesco,Mistic Studios,,0.1,0.09,,,0.01,2008-08-26,,2008
/games/boxart/full_8990414JapanFrontccc.jpg,Higurashi No Nakukoru Ni Kizuna: Dai-Ni-Kan - Sou,DS,Adventure,Alchemist,Alchemist,,0.1,,0.1,,,2008-11-27,,2008
/games/boxart/full_6970173AmericaFrontccc.jpg,Flushed Away,DS,Platform,D3 Publisher,Art,,0.1,0.09,,0.0,0.01,2006-10-24,,2006
/games/boxart/9475659ccc.jpg,Dropship: United Peace Force,PS2,Simulation,Bam! Entertainment,Psygnosis Camden Studio,,0.1,0.05,,0.04,0.01,2002-05-29,,2002
/games/boxart/8903267ccc.jpg,Brooktown High: Senior Year,PSP,Simulation,Konami,Backbone Entertainment,,0.1,0.09,,,0.01,2007-05-22,,2007
/games/boxart/full_8347592AmericaFrontccc.jpg,Top Gun: Combat Zones,GBA,Simulation,Mastiff,Titus Software,,0.1,0.07,,0.03,0.0,2004-12-01,,2004
/games/boxart/full_2212799AmericaFrontccc.jpg,Help Wanted: 50 Wacky Jobs,WII,Simulation,Hudson Soft,Hudson Soft,,0.1,0.06,,0.03,0.01,2009-05-12,,2009
/games/boxart/full_8772288AmericaFrontccc.jpg,My Healthy Cooking Coach,DS,Simulation,Ubisoft,Ubisoft,,0.1,0.09,,,0.01,2009-06-23,,2009
/games/boxart/full_8077135AmericaFrontccc.jpg,3D Tank Warfare Simulator Panzer Front,PS,Simulation,Agetec,Enterbrain,,0.1,0.06,,0.04,0.01,2001-09-10,,2001
/games/boxart/full_5222804JapanFrontccc.jpg,Kabushiki Baibai Trainer: Kabutore!,DS,Simulation,Konami,Kojima Productions,,0.1,,0.1,,,2006-12-14,,2006
/games/boxart/full_6784258JapanFrontccc.jpg,"Sakura Wars 2: Kimi, Shinitamou Koto Nakare",DC,Adventure,Sega,Overworks,,0.1,,0.1,,0.0,2000-09-21,,2000
/games/boxart/full_4682250JapanFrontccc.jpg,Lucky * Star: Ryouou Gakuen Outousai,PS2,Adventure,Kadokawa Shoten,Type-Moon,,0.1,,0.1,,,2008-01-24,,2008
/games/boxart/7372675ccc.jpg,Beyond Good & Evil,XB,Adventure,Ubisoft,Ubisoft Montpellier,,0.1,0.08,,0.02,0.0,2003-12-02,,2003
/games/boxart/full_toaru-majutsu-no-kinsho-mokuroku_634JapanFront.jpg,Toaru Majutsu No Index,PSP,Adventure,Kadokawa Shoten,ASCII Media Works,,0.1,,0.1,,,2011-01-27,,2011
/games/boxart/full_hakuoki-demon-of-the-fleeting-blossom_77AmericaFront.png,Hakuoki: Demon Of The Fleeting Blossom,PSP,Adventure,Aksys Games,Idea Factory,,0.1,0.08,,,0.01,2012-02-14,,2012
/games/boxart/full_emergency-2012_241AmericaFront.jpg,Emergency 2012,PC,Simulation,Thq,Quadriga Games,,0.1,0.04,,0.05,0.01,2011-01-05,,2011
/games/boxart/full_3983627AmericaFrontccc.jpg,Paws & Claws: Pet Vet,WII,Simulation,Thq,ValuSoft,,0.1,0.09,,,0.01,2009-08-18,,2009
/games/boxart/full_doras-cooking-club_555AmericaFront.jpg,Dora'S Cooking Club,DS,Misc,2K Play,2K Play,,0.1,0.08,,0.01,0.01,2010-10-26,,2010
/games/boxart/full_michael-jackson-the-experience_687AmericaFront.jpg,Michael Jackson The Experience Hd,PSV,Misc,Ubisoft,Longtail Studios,,0.1,0.04,,0.04,0.02,2012-02-14,,2012
/games/boxart/full_8235803AmericaFrontccc.jpg,Monkey Mischief! Party Time,WII,Misc,Activision,Activision,,0.1,0.09,,0.0,0.01,2008-11-18,,2008
/games/boxart/full_7150823AmericaFrontccc.jpg,Rolling Stone: Drum King,WII,Misc,505 Games,Del,,0.1,0.09,,0.0,0.01,2009-05-26,,2009
/games/boxart/full_rio_223AmericaFront.jpg,Rio,X360,Misc,Thq,TBA,,0.1,0.05,,0.03,0.01,2011-04-12,,2011
/games/boxart/full_5549268AmericaFrontccc.jpg,Myst,DS,Adventure,Empire Interactive,Hopelite Research,,0.1,0.09,,0.0,0.01,2008-05-13,,2008
/games/boxart/9406018ccc.jpg,Indigo Prophecy,XB,Adventure,Atari,Quantic Dream,,0.1,0.07,,0.03,0.0,2005-09-26,,2005
/games/boxart/full_lord-of-apocalypse_200JapanFront.jpg,Lord Of Apocalypse,PSP,Role-Playing,Square Enix,Access Games,,0.1,,0.1,,,2011-12-17,,2011
/games/boxart/243901ccc.jpg,Shining Force Exa,PS2,Role-Playing,Sega,Neverland,,0.1,,0.1,,,2007-03-20,,2007
/games/boxart/full_7956627AmericaFrontccc.jpg,Luminous Arc 2 (Jp Sales),DS,Role-Playing,Atlus,imageepoch Inc.,,0.1,,0.1,,,2008-11-18,,2008
/games/boxart/full_5802881AmericaFrontccc.jpg,King'S Field: The Ancient City,PS2,Role-Playing,Agetec,From Software,,0.1,0.05,,0.04,0.01,2002-03-25,,2002
/games/boxart/full_6362785AmericaFrontccc.jpg,Odin Sphere: Leifthrasir,PS3,Role-Playing,Atlus,Vanillaware,,0.1,0.03,0.04,0.02,0.01,2016-06-07,,2016
